GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,,SeriesFirstDown,,NextScore,Description,TeamWin,,,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsMeasurement,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards
2015091308,2015-09-13,4,9,49,DET,SD,2,10,61,,0,,0,"(9:49) 21-A.ABDULLAH LEFT END TO SD 41 FOR -2 YARDS (26-P.ROBINSON). FUMBLES (26-P.ROBINSON), AND RECOVERS AT SD 41. 21-A.ABDULLAH TO SD 41 FOR NO GAIN (54-M.INGRAM).",0,,,2015,0,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,0,"LEFT END",39,OPP,0,,0,,0
2015091308,2015-09-13,4,9,1,DET,SD,3,12,59,,0,,0,"(9:01) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE SHORT RIGHT TO 15-G.TATE.",0,,,2015,0,SHOTGUN,PASS,0,1,1,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,41,OPP,0,,0,,0
2015091308,2015-09-13,4,9,0,DET,SD,4,12,59,,0,,0,"(9:00) 6-S.MARTIN PUNTS 27 YARDS TO SD 14, CENTER-48-D.MUHLBACH, OUT OF BOUNDS.",0,,,2015,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,41,OPP,0,,0,,0
2015091308,2015-09-13,4,6,15,SD,DET,1,10,67,,0,,0,"(6:15) 28-M.GORDON RIGHT GUARD TO DET 33 FOR NO GAIN (52-D.TAPP). PENALTY ON SD-65-C.WATT, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT DET 33 - NO PLAY.",0,,,2015,0,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,1,0,0,"RIGHT GUARD",33,OPP,1,SD,1,"OFFENSIVE HOLDING",10
2015091308,2015-09-13,4,5,45,SD,DET,1,20,57,,0,,0,"(5:45) (SHOTGUN) 17-P.RIVERS PASS SHORT MIDDLE TO 13-K.ALLEN TO DET 41 FOR 2 YARDS (32-J.IHEDIGBO).",0,,,2015,2,SHOTGUN,PASS,0,1,0,0,"SHORT MIDDLE",0,0,0,,0,0,0,0,0,0,,43,OPP,0,,0,,0
2015091308,2015-09-13,4,5,4,SD,DET,2,18,59,,0,,0,"(5:04) (SHOTGUN) 28-M.GORDON UP THE MIDDLE TO DET 42 FOR -1 YARDS (52-D.TAPP, 93-T.WALKER).",0,,,2015,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,41,OPP,0,,0,,0
2015091308,2015-09-13,4,4,18,SD,DET,3,19,58,,1,,0,"(4:18) (SHOTGUN) 17-P.RIVERS PASS SHORT MIDDLE TO 13-K.ALLEN TO DET 22 FOR 20 YARDS (27-G.QUIN).",0,,,2015,20,SHOTGUN,PASS,0,1,0,0,"SHORT MIDDLE",0,0,0,,0,0,0,0,0,0,,42,OPP,0,,0,,0
2015091308,2015-09-13,4,3,29,SD,DET,1,10,78,,0,,0,"(3:29) (SHOTGUN) 39-D.WOODHEAD UP THE MIDDLE TO DET 20 FOR 2 YARDS (55-S.TULLOCH).",0,,,2015,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,22,OPP,0,,0,,0
2015091308,2015-09-13,4,3,24,SD,DET,2,8,80,,0,,0,"(3:24) (SHOTGUN) 17-P.RIVERS PASS SHORT RIGHT TO 13-K.ALLEN TO DET 15 FOR 5 YARDS (28-Q.DIGGS). SD-72-J.BARKSDALE WAS INJURED DURING THE PLAY.",0,,,2015,5,SHOTGUN,PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,20,OPP,0,,0,,0
2015091308,2015-09-13,4,2,48,SD,DET,3,3,85,,1,,0,"(2:48) (SHOTGUN) 17-P.RIVERS PASS SHORT LEFT TO 11-S.JOHNSON TO DET 1 FOR 14 YARDS (28-Q.DIGGS).",0,,,2015,14,SHOTGUN,PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,15,OPP,0,,0,,0
2015091308,2015-09-13,4,2,37,SD,DET,1,1,99,,1,,0,"(2:37) (SHOTGUN) 39-D.WOODHEAD UP THE MIDDLE FOR 1 YARD, TOUCHDOWN.",0,,,2015,1,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,0,CENTER,1,OPP,0,,0,,0
2015091308,2015-09-13,4,2,33,SD,DET,0,0,85,,1,,0,"2-J.LAMBO EXTRA POINT IS GOOD, CENTER-47-M.WINDT, HOLDER-5-M.SCIFRES.",0,,,2015,0,"UNDER CENTER","EXTRA POINT",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,15,OPP,0,,0,,0
2015091308,2015-09-13,4,1,23,DET,SD,1,10,65,,1,,0,"(1:23) (SHOTGUN) 9-M.STAFFORD PASS SHORT MIDDLE TO 85-E.EBRON TO SD 21 FOR 14 YARDS (27-J.WILSON).",0,,,2015,14,SHOTGUN,PASS,0,1,0,0,"SHORT MIDDLE",0,0,0,,0,0,0,0,0,0,,35,OPP,0,,0,,0
2015091308,2015-09-13,4,1,17,DET,SD,1,10,79,,0,,0,"(1:17) (SHOTGUN) 9-M.STAFFORD PASS DEEP MIDDLE INTENDED FOR 15-G.TATE INTERCEPTED BY 32-E.WEDDLE AT SD -1. TOUCHBACK. THE REPLAY OFFICIAL REVIEWED THE PASS COMPLETION RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE DEEP MIDDLE TO 15-G.TATE (32-E.WEDDLE).",0,,,2015,0,SHOTGUN,PASS,0,1,1,0,"DEEP MIDDLE",0,0,0,,0,1,0,0,0,0,,21,OPP,0,,0,,0
2015091308,2015-09-13,4,1,9,DET,SD,2,10,79,,1,,0,"(1:09) (SHOTGUN) 9-M.STAFFORD PASS SHORT MIDDLE TO 25-T.RIDDICK FOR 21 YARDS, TOUCHDOWN.",0,,,2015,21,SHOTGUN,PASS,0,1,0,1,"SHORT MIDDLE",0,0,0,,0,0,0,0,0,0,,21,OPP,0,,0,,0
2015091308,2015-09-13,4,1,4,DET,SD,0,0,85,,1,,0,"5-M.PRATER EXTRA POINT IS GOOD, CENTER-48-D.MUHLBACH, HOLDER-6-S.MARTIN.",0,,,2015,0,"UNDER CENTER","EXTRA POINT",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,15,OPP,0,,0,,0
2015091308,2015-09-13,4,1,3,SD,DET,1,10,53,,0,,0,"(1:03) 17-P.RIVERS KNEELS, DEAD BALL DECLARED AT DET 48 FOR -1 YARDS.",0,,,2015,0,"UNDER CENTER","QB KNEEL",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,47,OPP,0,,0,,0
2015091308,2015-09-13,4,0,33,SD,DET,2,11,52,,0,,0,"(:33) 17-P.RIVERS KNEELS, DEAD BALL DECLARED AT DET 49 FOR -1 YARDS.",0,,,2015,0,"UNDER CENTER","QB KNEEL",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,48,OPP,0,,0,,0
2015091309,2015-09-13,1,7,57,DEN,BAL,1,10,55,,0,,0,"(7:57) (NO HUDDLE, SHOTGUN) 18-P.MANNING PASS INCOMPLETE SHORT LEFT TO 85-V.GREEN (99-C.CANTY).",0,,,2015,0,"NO HUDDLE SHOTGUN",PASS,0,1,1,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,45,OPP,0,,0,,0
2015091309,2015-09-13,1,7,52,DEN,BAL,2,10,55,,0,,0,"(7:52) 23-R.HILLMAN RIGHT TACKLE TO BAL 38 FOR 7 YARDS (51-D.SMITH; 57-C.MOSLEY).",0,,,2015,7,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT TACKLE",45,OPP,0,,0,,0
2015091309,2015-09-13,1,7,8,DEN,BAL,3,3,62,,1,,0,"(7:08) (SHOTGUN) 18-P.MANNING PASS SHORT RIGHT TO 10-E.SANDERS TO BAL 32 FOR 6 YARDS (21-L.WEBB).",0,,,2015,6,SHOTGUN,PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,38,OPP,0,,0,,0
2015091309,2015-09-13,1,6,28,DEN,BAL,1,10,68,,0,,0,"(6:28) 18-P.MANNING PASS INCOMPLETE SHORT LEFT TO 88-D.THOMAS.",0,,,2015,0,"UNDER CENTER",PASS,0,1,1,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,32,OPP,0,,0,,0
2015091309,2015-09-13,1,6,23,DEN,BAL,2,10,68,,0,,0,"(6:23) (SHOTGUN) 22-C.ANDERSON RIGHT TACKLE TO BAL 33 FOR -1 YARDS (93-L.GUY).",0,,,2015,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT TACKLE",32,OPP,0,,0,,0
2015091309,2015-09-13,1,5,39,DEN,BAL,3,11,67,,0,,0,"(5:39) (SHOTGUN) PENALTY ON DEN-65-L.VASQUEZ, FALSE START, 5 YARDS, ENFORCED AT BAL 33 - NO PLAY.",0,,,2015,0,SHOTGUN,"NO PLAY",0,0,0,0,,0,0,0,,0,0,0,1,0,0,,33,OPP,1,DEN,1,"FALSE START",5
2015091309,2015-09-13,1,5,26,DEN,BAL,3,16,62,,0,,0,"(5:26) (SHOTGUN) 18-P.MANNING PASS INCOMPLETE DEEP LEFT TO 10-E.SANDERS.",0,,,2015,0,SHOTGUN,PASS,0,1,1,0,"DEEP LEFT",0,0,0,,0,0,0,0,0,0,,38,OPP,0,,0,,0
2015091309,2015-09-13,1,5,21,DEN,BAL,4,16,62,,0,,0,"(5:21) 8-B.MCMANUS 57 YARD FIELD GOAL IS GOOD, CENTER-46-A.BREWER, HOLDER-4-B.COLQUITT.",0,,,2015,0,"FIELD GOAL","FIELD GOAL",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,38,OPP,0,,0,,0
2015091309,2015-09-13,1,2,19,DEN,BAL,1,10,58,,0,,0,"(2:19) (NO HUDDLE, SHOTGUN) 18-P.MANNING PASS INCOMPLETE SHORT MIDDLE TO 88-D.THOMAS (51-D.SMITH).",0,,,2015,0,"NO HUDDLE SHOTGUN",PASS,0,1,1,0,"SHORT MIDDLE",0,0,0,,0,0,0,0,0,0,,42,OPP,0,,0,,0
2015091309,2015-09-13,1,2,14,DEN,BAL,2,10,58,,0,,0,"(2:14) (SHOTGUN) 18-P.MANNING PASS SHORT MIDDLE TO 88-D.THOMAS TO BAL 38 FOR 4 YARDS (24-K.ARRINGTON).",0,,,2015,4,SHOTGUN,PASS,0,1,0,0,"SHORT MIDDLE",0,0,0,,0,0,0,0,0,0,,42,OPP,0,,0,,0
2015091309,2015-09-13,1,1,34,DEN,BAL,3,6,62,,0,,0,"(1:34) (SHOTGUN) 18-P.MANNING PASS INCOMPLETE SHORT LEFT TO 22-C.ANDERSON (57-C.MOSLEY).",0,,,2015,0,SHOTGUN,PASS,0,1,1,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,38,OPP,0,,0,,0
2015091309,2015-09-13,1,1,31,DEN,BAL,4,6,62,,0,,0,"(1:31) 8-B.MCMANUS 56 YARD FIELD GOAL IS GOOD, CENTER-46-A.BREWER, HOLDER-4-B.COLQUITT.",0,,,2015,0,"FIELD GOAL","FIELD GOAL",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,38,OPP,0,,0,,0
2015091309,2015-09-13,2,1,8,DEN,BAL,1,10,55,,0,,0,"(1:08) (SHOTGUN) 18-P.MANNING PASS INCOMPLETE SHORT RIGHT TO 11-J.NORWOOD.",0,,,2015,0,SHOTGUN,PASS,0,1,1,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,45,OPP,0,,0,,0
2015091309,2015-09-13,2,1,4,DEN,BAL,2,10,55,,1,,0,"(1:04) (SHOTGUN) 18-P.MANNING PASS SHORT RIGHT TO 11-J.NORWOOD TO BAL 30 FOR 15 YARDS (51-D.SMITH; 33-W.HILL).",0,,,2015,15,SHOTGUN,PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,45,OPP,0,,0,,0
2015091309,2015-09-13,2,0,42,DEN,BAL,1,10,70,,0,,0,"(:42) (NO HUDDLE, SHOTGUN) 18-P.MANNING PASS SHORT LEFT TO 10-E.SANDERS TO BAL 25 FOR 5 YARDS (22-J.SMITH).",0,,,2015,5,"NO HUDDLE SHOTGUN",PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,30,OPP,0,,0,,0
2015091309,2015-09-13,2,0,24,DEN,BAL,2,5,75,,0,,0,"(:24) (NO HUDDLE, SHOTGUN) 18-P.MANNING PASS INCOMPLETE DEEP LEFT TO 10-E.SANDERS.",0,,,2015,0,"NO HUDDLE SHOTGUN",PASS,0,1,1,0,"DEEP LEFT",0,0,0,,0,0,0,0,0,0,,25,OPP,0,,0,,0
2015091309,2015-09-13,2,0,19,DEN,BAL,3,5,75,,0,,0,"(:19) (SHOTGUN) 18-P.MANNING PASS INCOMPLETE DEEP MIDDLE TO 11-J.NORWOOD.",0,,,2015,0,SHOTGUN,PASS,0,1,1,0,"DEEP MIDDLE",0,0,0,,0,0,0,0,0,0,,25,OPP,0,,0,,0
2015091309,2015-09-13,2,0,14,DEN,BAL,4,5,75,,0,,0,"(:14) 8-B.MCMANUS 43 YARD FIELD GOAL IS GOOD, CENTER-46-A.BREWER, HOLDER-4-B.COLQUITT.",0,,,2015,0,"FIELD GOAL","FIELD GOAL",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,25,OPP,0,,0,,0
2015091309,2015-09-13,3,14,4,BAL,DEN,0,0,85,,1,,0,"9-J.TUCKER EXTRA POINT IS GOOD, CENTER-46-M.COX, HOLDER-4-S.KOCH.",0,,,2015,0,"UNDER CENTER","EXTRA POINT",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,15,OPP,0,,0,,0
2015091309,2015-09-13,3,11,38,BAL,DEN,1,10,50,,0,,0,"(11:38) (NO HUDDLE) 29-J.FORSETT UP THE MIDDLE TO BAL 49 FOR -1 YARDS (92-S.WILLIAMS).",0,,,2015,-1,"NO HUDDLE",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,50,OPP,0,,0,,0
2015091309,2015-09-13,3,10,40,BAL,DEN,1,10,71,,0,,0,"(10:40) 37-J.ALLEN RIGHT GUARD TO DEN 29 FOR NO GAIN (90-A.SMITH; 59-D.TREVATHAN).",0,,,2015,0,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT GUARD",29,OPP,0,,0,,0
2015091309,2015-09-13,3,10,20,BAL,DEN,2,10,71,,0,,0,"(10:20) (NO HUDDLE) 5-J.FLACCO PASS SHORT MIDDLE TO 37-J.ALLEN TO DEN 25 FOR 4 YARDS (59-D.TREVATHAN).",0,,,2015,4,"NO HUDDLE",PASS,0,1,0,0,"SHORT MIDDLE",0,0,0,,0,0,0,0,0,0,,29,OPP,0,,0,,0
2015091309,2015-09-13,3,9,42,BAL,DEN,3,6,75,,0,,0,"(9:42) (NO HUDDLE, SHOTGUN) 5-J.FLACCO PASS INCOMPLETE SHORT LEFT TO 87-M.WILLIAMS (30-D.BRUTON).",0,,,2015,0,"NO HUDDLE SHOTGUN",PASS,0,1,1,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,25,OPP,0,,0,,0
2015091309,2015-09-13,3,9,37,BAL,DEN,4,6,75,,0,,0,"(9:37) 9-J.TUCKER 44 YARD FIELD GOAL IS GOOD, CENTER-46-M.COX, HOLDER-4-S.KOCH.",0,,,2015,0,"FIELD GOAL","FIELD GOAL",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,25,OPP,0,,0,,0
2015091309,2015-09-13,3,0,10,DEN,BAL,0,0,85,,1,,0,"8-B.MCMANUS EXTRA POINT IS GOOD, CENTER-46-A.BREWER, HOLDER-4-B.COLQUITT.",0,,,2015,0,"UNDER CENTER","EXTRA POINT",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,15,OPP,0,,0,,0
2015091309,2015-09-13,4,7,39,DEN,BAL,1,10,53,,0,,0,"(7:39) (SHOTGUN) 23-R.HILLMAN UP THE MIDDLE TO BAL 38 FOR 9 YARDS (98-B.WILLIAMS).",0,,,2015,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,47,OPP,0,,0,,0
2015091309,2015-09-13,4,7,11,DEN,BAL,2,1,62,,1,,0,"(7:11) 23-R.HILLMAN RIGHT TACKLE TO BAL 36 FOR 2 YARDS (98-B.WILLIAMS; 94-C.DAVIS).",0,,,2015,2,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT TACKLE",38,OPP,0,,0,,0
2015091309,2015-09-13,4,6,27,DEN,BAL,1,10,64,,0,,0,"(6:27) (SHOTGUN) 22-C.ANDERSON RIGHT TACKLE TO BAL 34 FOR 2 YARDS (57-C.MOSLEY).",0,,,2015,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT TACKLE",36,OPP,0,,0,,0
2015091309,2015-09-13,4,6,0,DEN,BAL,2,8,66,,0,,0,"(6:00) (SHOTGUN) 18-P.MANNING PASS SHORT LEFT TO 22-C.ANDERSON TO BAL 32 FOR 2 YARDS (51-D.SMITH).",0,,,2015,2,SHOTGUN,PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,34,OPP,0,,0,,0
2015091309,2015-09-13,4,5,18,DEN,BAL,3,6,68,,1,,0,"(5:18) (SHOTGUN) 18-P.MANNING PASS SHORT RIGHT TO 88-D.THOMAS TO BAL 22 FOR 10 YARDS (95-K.LEWIS-MOORE).",0,,,2015,10,SHOTGUN,PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,32,OPP,0,,0,,0
2015091309,2015-09-13,4,4,20,DEN,BAL,1,10,78,,0,,0,"(4:20) 22-C.ANDERSON UP THE MIDDLE TO BAL 17 FOR 5 YARDS (51-D.SMITH; 50-A.MCCLELLAN).",0,,,2015,5,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,22,OPP,0,,0,,0
2015091309,2015-09-13,4,3,40,DEN,BAL,2,5,83,,0,,0,"(3:40) (SHOTGUN) 23-R.HILLMAN RIGHT END TO BAL 21 FOR -4 YARDS (33-W.HILL).",0,,,2015,-4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT END",17,OPP,0,,0,,0
2015091309,2015-09-13,4,3,8,DEN,BAL,3,9,79,,0,,0,"(3:08) (SHOTGUN) 18-P.MANNING PASS SHORT MIDDLE TO 22-C.ANDERSON TO BAL 15 FOR 6 YARDS (93-L.GUY).",0,,,2015,6,SHOTGUN,PASS,0,1,0,0,"SHORT MIDDLE",0,0,0,,0,0,0,0,0,0,,21,OPP,0,,0,,0
2015091309,2015-09-13,4,3,0,DEN,BAL,4,3,85,,0,,0,"(3:00) 8-B.MCMANUS 33 YARD FIELD GOAL IS GOOD, CENTER-46-A.BREWER, HOLDER-4-B.COLQUITT.",0,,,2015,0,"FIELD GOAL","FIELD GOAL",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,15,OPP,0,,0,,0
2015091309,2015-09-13,4,1,22,BAL,DEN,1,10,53,,0,,0,"(1:22) (SHOTGUN) 5-J.FLACCO PASS INCOMPLETE SHORT MIDDLE TO 29-J.FORSETT (54-B.MARSHALL).",0,,,2015,0,SHOTGUN,PASS,0,1,1,0,"SHORT MIDDLE",0,0,0,,0,0,0,0,0,0,,47,OPP,0,,0,,0
2015091309,2015-09-13,4,1,16,BAL,DEN,2,10,53,,0,,0,"(1:16) (SHOTGUN) 5-J.FLACCO PASS SHORT LEFT TO 15-M.CAMPANARO PUSHED OB AT DEN 39 FOR 8 YARDS (25-C.HARRIS).",0,,,2015,8,SHOTGUN,PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,47,OPP,0,,0,,0
2015091309,2015-09-13,4,1,10,BAL,DEN,3,2,61,,1,,0,"(1:10) (SHOTGUN) 29-J.FORSETT RIGHT END PUSHED OB AT DEN 19 FOR 20 YARDS (26-D.STEWART).",0,,,2015,20,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT END",39,OPP,0,,0,,0
2015091309,2015-09-13,4,1,3,BAL,DEN,1,10,81,,0,,0,"(1:03) (SHOTGUN) 5-J.FLACCO PASS SHORT RIGHT TO 44-K.JUSZCZYK TO DEN 18 FOR 1 YARD (59-D.TREVATHAN).",0,,,2015,1,SHOTGUN,PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,19,OPP,0,,0,,0
2015091309,2015-09-13,4,0,56,BAL,DEN,2,9,82,,0,,0,"(:56) (SHOTGUN) 5-J.FLACCO PASS INCOMPLETE SHORT RIGHT TO 89-S.SMITH.",0,,,2015,0,SHOTGUN,PASS,0,1,1,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,18,OPP,0,,0,,0
2015091309,2015-09-13,4,0,52,BAL,DEN,3,9,82,,0,,0,"(:52) (SHOTGUN) 5-J.FLACCO PASS INCOMPLETE SHORT RIGHT TO 80-C.GILLMORE (30-D.BRUTON). PENALTY ON DEN-30-D.BRUTON, DEFENSIVE PASS INTERFERENCE, 2 YARDS, ENFORCED AT DEN 18 - NO PLAY.",0,,,2015,0,SHOTGUN,PASS,0,1,1,0,"SHORT RIGHT",0,0,0,,0,0,0,1,0,0,,18,OPP,1,DEN,1,"DEFENSIVE PASS INTERFERENCE",2
2015091309,2015-09-13,4,0,46,BAL,DEN,1,10,84,,0,,0,"(:46) (SHOTGUN) 5-J.FLACCO PASS INCOMPLETE SHORT LEFT TO 29-J.FORSETT [58-V.MILLER].",0,,,2015,0,SHOTGUN,PASS,0,1,1,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,16,OPP,0,,0,,0
2015091309,2015-09-13,4,0,42,BAL,DEN,2,10,84,,0,,0,"(:42) 5-J.FLACCO PASS INCOMPLETE DEEP LEFT TO 89-S.SMITH (29-B.ROBY).",0,,,2015,0,"UNDER CENTER",PASS,0,1,1,0,"DEEP LEFT",0,0,0,,0,0,0,0,0,0,,16,OPP,0,,0,,0
2015091309,2015-09-13,4,0,36,BAL,DEN,3,10,84,,0,,0,"(:36) (SHOTGUN) 5-J.FLACCO PASS DEEP MIDDLE INTENDED FOR 80-C.GILLMORE INTERCEPTED BY 26-D.STEWART (30-D.BRUTON) AT DEN 0. TOUCHBACK (14-M.BROWN).",0,,,2015,0,SHOTGUN,PASS,0,1,0,0,"DEEP MIDDLE",0,0,0,,0,1,0,0,0,0,,16,OPP,0,,0,,0
2015091310,2015-09-13,1,12,29,CIN,OAK,3,1,50,,1,,0,"(12:29) 32-J.HILL LEFT END TO OAK 40 FOR 10 YARDS (38-T.CARRIE).",0,,,2015,10,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT END",50,OPP,0,,0,,0
2015091310,2015-09-13,1,11,52,CIN,OAK,1,10,60,,0,,0,"(11:52) 14-A.DALTON PASS SHORT RIGHT TO 85-T.EIFERT TO OAK 37 FOR 3 YARDS (50-C.LOFTON).",0,,,2015,3,"UNDER CENTER",PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,40,OPP,0,,0,,0
2015091310,2015-09-13,1,11,13,CIN,OAK,2,7,63,,1,,0,"(11:13) (SHOTGUN) 14-A.DALTON PASS SHORT RIGHT TO 82-M.JONES TO OAK 25 FOR 12 YARDS (53-M.SMITH).",0,,,2015,12,SHOTGUN,PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,37,OPP,0,,0,,0
2015091310,2015-09-13,1,10,37,CIN,OAK,1,10,75,,0,,0,"(10:37) (NO HUDDLE, SHOTGUN) 14-A.DALTON SCRAMBLES UP THE MIDDLE TO OAK 22 FOR 3 YARDS (53-M.SMITH).",0,,,2015,3,"NO HUDDLE SHOTGUN",SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,0,,25,OPP,0,,0,,0
2015091310,2015-09-13,1,9,53,CIN,OAK,2,7,78,,1,,0,"(9:53) (SHOTGUN) 14-A.DALTON PASS SHORT RIGHT TO 85-T.EIFERT TO OAK 12 FOR 10 YARDS (25-D.HAYDEN).",0,,,2015,10,SHOTGUN,PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,22,OPP,0,,0,,0
2015091310,2015-09-13,1,9,27,CIN,OAK,1,10,88,,0,,0,"(9:27) 74-J.FISHER REPORTED IN AS ELIGIBLE.  32-J.HILL LEFT TACKLE TO OAK 6 FOR 6 YARDS (20-N.ALLEN; 50-C.LOFTON).",0,,,2015,6,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT TACKLE",12,OPP,0,,0,,0
2015091310,2015-09-13,1,8,45,CIN,OAK,2,4,94,,0,,0,"(8:45) 32-J.HILL RIGHT GUARD TO OAK 3 FOR 3 YARDS (TEAM).",0,,,2015,3,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT GUARD",6,OPP,0,,0,,0
2015091310,2015-09-13,1,8,5,CIN,OAK,3,1,97,,0,,0,"(8:05) 32-J.HILL UP THE MIDDLE TO OAK 3 FOR NO GAIN (TEAM).",0,,,2015,0,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,3,OPP,0,,0,,0
2015091310,2015-09-13,1,7,15,CIN,OAK,0,0,85,,1,,0,"2-M.NUGENT EXTRA POINT IS GOOD, CENTER-46-C.HARRIS, HOLDER-10-K.HUBER.",0,,,2015,0,"UNDER CENTER","EXTRA POINT",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,15,OPP,0,,0,,0
2015091310,2015-09-13,1,2,43,CIN,OAK,4,3,56,,0,,0,"(2:43) 10-K.HUBER PUNTS 37 YARDS TO OAK 7, CENTER-46-C.HARRIS, FAIR CATCH BY 38-T.CARRIE.",0,,,2015,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,44,OPP,0,,0,,0
2015091310,2015-09-13,2,10,52,CIN,OAK,1,10,80,,0,,0,"(10:52) (NO HUDDLE, SHOTGUN) 14-A.DALTON PASS SHORT RIGHT TO 12-M.SANU TO OAK 14 FOR 6 YARDS (24-C.WOODSON).",0,,,2015,6,"NO HUDDLE SHOTGUN",PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,20,OPP,0,,0,,0
2015091310,2015-09-13,2,10,22,CIN,OAK,2,4,86,,0,,0,"(10:22) (NO HUDDLE, SHOTGUN) 14-A.DALTON PASS INCOMPLETE SHORT RIGHT TO 18-A.GREEN.",0,,,2015,0,"NO HUDDLE SHOTGUN",PASS,0,1,1,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,14,OPP,0,,0,,0
