name,id,home,team,pos,defense_ast,defense_ffum,defense_frec,defense_frec_yds,defense_int,defense_int_tds,defense_int_yds,defense_misc_yds,defense_pass_def,defense_puntblk,defense_qbhit,defense_sk,defense_sk_yds,defense_tds,defense_tkl,defense_tkl_loss,defense_tkl_loss_yds,defense_tkl_primary,fumbles_forced,fumbles_lost,fumbles_notforced,fumbles_oob,fumbles_rcv,fumbles_rec,fumbles_rec_tds,fumbles_rec_yds,fumbles_tot,fumbles_trcv,fumbles_yds,kicking_all_yds,kicking_fga,kicking_fgm,kicking_fgm_yds,kicking_fgmissed,kicking_fgmissed_yds,kicking_fgyds,kicking_i20,kicking_tot,kicking_totpfg,kicking_touchback,kicking_xpa,kicking_xpb,kicking_xpmade,kicking_xpmissed,kicking_xptot,kicking_yds,kickret_avg,kickret_lng,kickret_lngtd,kickret_ret,kickret_tds,kickret_yds,passing_att,passing_cmp,passing_cmp_air_yds,passing_incmp,passing_incmp_air_yds,passing_int,passing_ints,passing_sk,passing_sk_yds,passing_tds,passing_twopta,passing_twoptm,passing_twoptmissed,passing_yds,penalty,penalty_yds,punting_avg,punting_blk,punting_i20,punting_lng,punting_pts,punting_tot,punting_touchback,punting_yds,puntret_avg,puntret_fair,puntret_lng,puntret_lngtd,puntret_ret,puntret_tds,puntret_tot,puntret_yds,receiving_lng,receiving_lngtd,receiving_rec,receiving_tar,receiving_tds,receiving_twopta,receiving_twoptm,receiving_twoptmissed,receiving_yac_yds,receiving_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
J.Beason,00-0025412,yes,NYG,MLB,1,0,,,0,,,,,,,0,,,8,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.Joseph,00-0027885,yes,NYG,DT,2,0,1,0,0,,,,,,,0,,,2,1,,2,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Moss,00-0020494,no,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,10,0,5,0,5,23,9,0,2,7,0,0,0,,5,13,,,,,,,
S.Rocca,00-0024515,no,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,3,53,9,9,,364,,,,,,,,,,,,,,,,,,,,,,,,,
R.Randle,00-0029262,yes,NYG,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,
R.Jackson,00-0026382,no,WAS,,2,0,,,0,,,,,,,0,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Brown,00-0027094,yes,NYG,,,,,,,,,,,,,,,,,,,,1,1,,,0,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,8,0,0,0,0,11
R.Doughty,00-0024387,no,WAS,,2,0,,,1,,25,,1,,,0,,,7,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.Fletcher,00-0005322,no,WAS,,4,0,,,0,,,,2,,,0,,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E.Manning,00-0022803,yes,NYG,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,10,98,14,61,1,1,1,-7,1,0,0,,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Myers,00-0027135,yes,NYG,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,2,5,0,0,0,,0,9,,,,,,,
D.Amerson,00-0030420,no,WAS,CB,0,0,,,0,,,,2,,,0,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Weatherford,00-0024110,yes,NYG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,4,50,8,8,,352,,,,,,,,,,,,,,,,,,,,,,,,,
J.Tuck,00-0023509,yes,NYG,DE,2,1,,,0,,,,,,1,2,-9,,4,2,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Al.Robinson,00-0028116,no,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0,3,11,0,0,0,,3,33,1,-2,0,0,0,0,-2
K.Rivers,00-0026149,yes,NYG,,5,0,1,0,0,,,,,,,0,,,0,,,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.Paulsen,00-0027215,no,WAS,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,4,8,0,0,0,,5,32,,,,,,,
D.Moore,00-0030069,yes,NYG,DE,,,,,,,,,1,,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,12,0,1,0,12,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Gumbs,00-0029170,no,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Jernigan,00-0028021,yes,NYG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,24,6,7,1,0,0,,42,90,2,49,49,1,0,0,57
J.Wilson,00-0025442,no,WAS,DB,3,0,1,1,1,,0,,1,,,0,,,4,1,,1,,0,,,0,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Baker,00-0026512,no,WAS,NT,1,0,,,0,,,,,,1,0,,,6,3,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.Riley,00-0027704,no,WAS,ILB,0,0,,,0,,,,2,,1,1,-7,,4,2,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.Hillis,00-0026367,yes,NYG,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,1,5,0,0,0,,10,6,17,14,0,0,0,0,56
J.Hull,00-0027845,no,WAS,,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Hosley,00-0029267,yes,NYG,CB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,8,0,3,0,3,9,,,,,,,,,,,,,,,,,
C.Neild,00-0028191,no,WAS,,0,0,,,0,,,,,,,0,,,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z.DeOssie,00-0025503,yes,NYG,LS,1,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Jenkins,00-0021706,yes,NYG,DE,1,1,,,0,,,,,,1,1,0,,3,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.Garcon,00-0026345,no,WAS,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0,6,10,0,0,0,,3,56,,,,,,,
P.Amukamara,00-0027957,yes,NYG,CB,1,0,,,0,,,,2,,,0,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H.Nicks,00-0027005,yes,NYG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,,,,,,,,,,,,,,35,0,2,4,0,0,0,,2,50,,,,,,,
D.Hall,00-0022923,no,WAS,CB,0,0,,,0,,,,,,,0,,,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Meriweather,00-0025411,no,WAS,SS,0,1,,,0,,,,1,,,0,,,8,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E.Biggers,00-0026945,no,WAS,DB,0,0,,,0,,,,,,,0,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Conner,00-0027739,yes,NYG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,
R.Kerrigan,00-0027954,no,WAS,OLB,2,0,,,0,,,,,,,0,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Cofield,00-0024339,no,WAS,,2,0,,,0,,,,1,,,0,,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.McBride,00-0025608,yes,NYG,CB,0,0,,,2,,17,,6,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.James,00-0030263,yes,NYG,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,1,0,1,0,,,,,,,,,,,,,,,,,
K.Golston,00-0024410,no,WAS,DE,0,0,,,0,,,,,,1,0,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W.Beatty,00-0027036,yes,NYG,T,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N.Paul,00-0028093,no,WAS,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
T.Thomas,00-0026203,yes,NYG,,1,0,,,0,,,,3,,,0,,,4,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Forbath,00-0028787,no,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,80,,,49,,3,6,,0,0,0,0,0,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Cox,00-0030128,yes,NYG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,32,0,2,0,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.Murphy,00-0027089,yes,NYG,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,1,5,0,0,0,,2,8,,,,,,,
R.Mundy,00-0026334,yes,NYG,SS,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Helu,00-0028043,no,WAS,RB,,,,,,,,,,,,,,,,,,,1,0,,,1,1,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,2,3,0,0,0,,4,14,3,19,0,0,0,0,24
S.Paysinger,00-0028368,yes,NYG,LB,1,0,,,0,,,,,,,0,,,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Reynolds,00-0026574,yes,NYG,G,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W.Compton,00-0029869,no,WAS,ILB,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Painter,00-0027134,yes,NYG,,,,,,,,,,,,,,,,,,,,,0,2,,2,2,,-6,2,2,-6,,,,,,,,,,,,,,,,,,,,,,,,8,2,9,6,62,1,1,,,0,0,0,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,-2
T.Polumbus,00-0025826,no,WAS,T,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Robinson,00-0029297,no,WAS,SS,1,0,,,0,,,,2,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W.Hill,00-0029407,yes,NYG,SS,0,0,,,0,,,,,,,0,,,6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Patterson,00-0023466,yes,NYG,,1,0,,,0,,,,,,,0,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Young,00-0026852,no,WAS,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0,0,4
W.Montgomery,00-0024448,no,WAS,C,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Herzlich,00-0028620,yes,NYG,OLB,0,0,,,0,,,,,,,0,,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Williams,00-0027857,no,WAS,T,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Dowtin,00-0029038,yes,NYG,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Hankins,00-0030063,yes,NYG,DT,1,0,,,0,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Suisham,00-0023001,yes,PIT,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293,2,2,62,,,32,,5,6,4,2,0,2,0,2,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E.Baker,00-0029317,no,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,0,0,0,,3,-1,18,20,0,0,0,0,69
C.Allen,00-0028066,yes,PIT,CB,0,0,,,0,,,,2,,,0,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Campbell,00-0023460,no,CLE,,,,,,,,,,,,,,,,,,,,1,1,,,0,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,41,23,179,18,194,1,1,3,-26,1,0,0,,240,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,0,0,0,6
J.Jones,00-0030499,yes,PIT,OLB,1,0,,,0,,,,1,,,0,,,8,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Cooper,00-0028930,no,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0,5,8,0,0,0,,-1,34,,,,,,,
C.Ogbonnaya,00-0027140,no,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,1,2,0,0,0,,4,9,,,,,,,
S.Lanning,00-0028347,no,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,0,44,5,5,1,192,,,,,,,,,,,,,,,,,,,,,,,,,
A.Brown,00-0027793,yes,PIT,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,9,0,3,0,3,21,24,0,9,14,0,0,0,,48,87,,,,,,,
J.Bademosi,00-0029065,no,CLE,CB,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E.Sanders,00-0027685,yes,PIT,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0,2,4,0,0,0,,3,26,,,,,,,
B.Roethlisberger,00-0022924,yes,PIT,QB,,,,,,,,,,,,,,,,,,,1,0,,,1,1,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,31,19,85,12,264,2,2,1,-7,1,0,0,,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,0,0,0,0,9
P.Kruger,00-0027033,no,CLE,OLB,2,1,,,0,,,,,,,0,,,5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H.Miller,00-0023465,yes,PIT,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,,,,,,,,,,,,,,9,0,2,2,0,0,0,,5,17,,,,,,,
J.Dwyer,00-0027786,yes,PIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,1,1,0,0,0,,12,9,3,6,0,0,0,0,10
T.Ward,00-0027653,no,CLE,SS,6,0,,,0,,,,,,,0,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.McFadden,00-0030556,no,CLE,,3,0,,,0,,,,1,,,0,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Robertson,00-0028834,no,CLE,ILB,2,0,,,1,,12,,1,,,0,,,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.Bell,00-0030496,yes,PIT,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,1,1,0,0,0,,4,6,20,15,5,1,0,0,90
T.Gipson,00-0028924,no,CLE,FS,3,0,,,1,,0,,1,,,0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Cotchery,00-0022811,yes,PIT,WR,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,9,3,6,1,0,0,,8,25,,,,,,,
D.Jackson,00-0024249,no,CLE,ILB,4,0,,,0,,,,,,,0,,,5,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Heyward,00-0027969,yes,PIT,DE,1,0,,,0,,,,,,2,1,-7,,2,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Sylvester,00-0027765,yes,PIT,,0,0,,,0,,,,,,,0,,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Polamalu,00-0022119,yes,PIT,,1,0,,,0,,,,,,,0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Gray,00-0029878,no,CLE,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,4,0,0,0,0,4
V.Williams,00-0030434,yes,PIT,ILB,0,0,,,0,,,,,,,0,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W.Gay,00-0025557,yes,PIT,CB,0,0,,,0,,,,,,,0,,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Clark,00-0020840,yes,PIT,,0,0,,,0,,,,,,,0,,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Mack,00-0026997,no,CLE,C,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Keisel,00-0021344,yes,PIT,,0,1,,,0,,,,,,,1,-7,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Carter,00-0028100,yes,PIT,LB,,,1,0,,,,,,,,,,,,,,,,0,,,0,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W.Johnson,00-0028841,yes,PIT,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,1,1,0,0,0,,14,9,,,,,,,
J.Gordon,00-0029664,no,CLE,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,7,10,0,0,0,,2,82,,,,,,,
J.Sheard,00-0027975,no,CLE,DE,1,0,,,0,,,,1,,,0,,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I.Kitchen,00-0029378,no,CLE,,2,0,,,0,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Winn,00-0029303,no,CLE,DT,1,0,,,0,,,,,,1,1,-7,,3,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
