name,id,home,team,pos,defense_ast,defense_ffum,defense_frec,defense_frec_tds,defense_frec_yds,defense_int,defense_int_tds,defense_int_yds,defense_misc_tds,defense_misc_yds,defense_pass_def,defense_puntblk,defense_qbhit,defense_sk,defense_sk_yds,defense_tds,defense_tkl,defense_tkl_loss,defense_tkl_primary,fumbles_forced,fumbles_lost,fumbles_notforced,fumbles_rcv,fumbles_rec,fumbles_rec_yds,fumbles_tot,fumbles_trcv,fumbles_yds,kicking_fga,kicking_fgm,kicking_fgm_yds,kicking_fgmissed,kicking_fgmissed_yds,kicking_fgyds,kicking_i20,kicking_rec,kicking_tot,kicking_totpfg,kicking_touchback,kicking_xpa,kicking_xpb,kicking_xpmade,kicking_xpmissed,kicking_xptot,kicking_yds,kickret_avg,kickret_lng,kickret_lngtd,kickret_ret,kickret_tds,kickret_yds,passing_att,passing_cmp,passing_cmp_air_yds,passing_incmp,passing_incmp_air_yds,passing_int,passing_ints,passing_sk,passing_sk_yds,passing_tds,passing_twopta,passing_twoptm,passing_twoptmissed,passing_yds,penalty,penalty_yds,punting_avg,punting_blk,punting_i20,punting_lng,punting_pts,punting_tot,punting_touchback,punting_yds,puntret_avg,puntret_fair,puntret_lng,puntret_lngtd,puntret_ret,puntret_tds,puntret_tot,puntret_yds,receiving_lng,receiving_lngtd,receiving_rec,receiving_tar,receiving_tds,receiving_twopta,receiving_twoptm,receiving_yac_yds,receiving_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
G.Sanborn,00-0026844,no,BUF,LS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Northcutt,00-0019650,yes,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,16,0,2,0,2,31,,,,,,,,,,,,,,,,
Ca.Harris,00-0027126,no,BUF,,1,0,,,,0,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Fox,00-0027728,yes,DET,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Hardy,00-0026181,no,BUF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,3,7,0,0,0,8,23,,,,,,,
J.Wendling,00-0025571,yes,DET,,1,0,,,,0,,,,,,,,0,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Callaway,00-0027339,yes,DET,,0,0,,,,0,,,,,,,,0,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V.Ciurciu,00-0021493,yes,DET,,1,0,,,,0,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Fluellen,00-0026227,yes,DET,DT,0,0,,,,0,,,,,,,2,1,-7,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Gandy,00-0023563,yes,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,1,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Rayner,00-0023635,no,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,39,,,39,1,,4,3,,2,0,2,0,2,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.Hall,00-0025405,no,CIN,CB,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Moore,00-0026620,yes,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,23,0,2,0,45,,,,,,,,,,,,,,,,,,,,,,,,,2,,4,0,2,0,2,4,,,,,,,,,,4,8,0,0,0,0,13
M.Hart,00-0026342,yes,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,4,5,0,0,0,0,13
R.Maualuga,00-0027014,no,CIN,MLB,0,0,,,,0,,,,,,,,0,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Williams,00-0021143,no,CIN,,1,0,,,,0,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Painter,00-0027134,yes,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,9,53,11,121,,0,,,0,0,0,,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Cloherty,00-0026669,yes,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,1,3,0,0,0,1,4,,,,,,,
J.Joseph,00-0024239,no,CIN,CB,0,0,,,,0,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G.Robinson,00-0024529,yes,IND,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,,,,,,,,,,,,,,22,0,2,4,0,0,0,4,29,,,,,,,
P.McAfee,00-0027145,yes,IND,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,1,,6,0,,1,0,1,0,1,371,,,,,,,,,,,,,,,,,,,,,,,38,,1,60,9,9,1,423,,,,,,,,,,,,,,,,,,,,,,,,
Q.Cosby,00-0026716,no,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,32,0,4,0,105,,,,,,,,,,,,,,,,,,,,,,,,,9,,28,0,3,0,3,28,,,,,,,,,,,,,,,,
V.Tuihalakama,00-0027475,yes,IND,,3,0,1,,0,0,,,,,,,,0,,,0,,,,0,,0,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.King,00-0027468,yes,IND,,0,0,,,,0,,,,,,,,0,,,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Conner,00-0027831,yes,IND,ILB,1,0,,,,0,,,,,,,,0,,,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Shipley,00-0027687,no,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,1,36,0,3,0,3,36,6,0,1,1,0,0,0,3,6,,,,,,,
C.Palmer,00-0021429,no,CIN,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,26,1,29,,0,,,0,0,0,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Benson,00-0023439,no,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,0,0,0,6
P.Angerer,00-0027892,yes,IND,,3,0,,,,0,,,,,,,,0,,,9,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Kelly,00-0009119,no,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,1,1,0,0,0,1,4,,,,,,,
F.Moala,00-0027032,yes,IND,,1,0,,,,0,,,,,,,,0,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Humber,00-0026672,yes,IND,ILB,3,0,,,,0,,,,,,,,0,,,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Ochocinco,00-0020397,no,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,2,2,0,0,0,-2,18,,,,,,,
R.Fisher,00-0027837,yes,IND,,2,0,,,,0,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,33,0,3,0,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Owens,00-0012478,no,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
M.Nugent,00-0023482,no,CIN,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,86,,,52,,,3,6,,1,0,1,0,1,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Da.Jones,00-0025532,no,CIN,,0,0,,,,0,,,,,1,,,0,,,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Sears,00-0027615,no,CIN,,2,0,,,,0,,,,,,,,0,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O.Harris,00-0024347,no,CIN,,3,0,,,,0,,,,,,,,0,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Skuta,00-0026725,no,CIN,OLB,0,0,,,,0,,,,,,,,0,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Murray,00-0026720,no,CIN,,0,0,,,,0,,,,,,,,0,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Peko,00-0024338,no,CIN,DT,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Johnson,00-0027044,no,CIN,DE,0,0,,,,0,,,,,,,1,0,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Rivers,00-0026149,no,CIN,,3,0,,,,0,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Newton,00-0027471,yes,IND,,0,0,,,,0,,,,,,,,0,,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Be.Scott,00-0026941,no,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,0,2,3,0,0,0,37,38,7,8,0,0,0,0,7
E.Baldwin,00-0026348,yes,IND,,1,0,,,,0,,,,,,,,0,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E.Mathis,00-0023514,no,CIN,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.O'Sullivan,00-0021296,no,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,9,36,3,17,,0,1,-8,0,0,0,,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Peerman,00-0026932,no,CIN,RB,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,50,50,0,1,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,4,4,0,0,0,33,14,6,93,93,1,0,0,100
M.Favorite,00-0026706,yes,IND,,1,0,,,,0,,,,,,,,0,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Coats,00-0024607,no,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,1,1,0,0,0,4,6,,,,,,,
C.Coffman,00-0027069,no,CIN,TE,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,1,1,0,0,0,0,11,,,,,,,
G.Atkins,00-0027720,no,CIN,DT,1,0,,,,0,,,,,,,1,0,,,4,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Giguere,00-0025992,yes,IND,,,,,,,,,,,,,,,,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0,3,8,0,0,0,10,53,,,,,,,
K.Hebert,00-0020678,no,CIN,,2,0,,,,0,,,,,1,,,0,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Skinner,00-0027389,yes,IND,,1,0,,,,0,,,,,1,,,0,,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Gresham,00-0027873,no,CIN,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,2,2,0,0,0,8,15,,,,,,,
T.Lambert,00-0026767,yes,IND,,0,0,,,,0,,,,,,,,0,,,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Hughes,00-0027881,yes,IND,DE,,,,,,,,,,,,,2,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Huber,00-0027103,no,CIN,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,40,,3,54,7,7,,286,,,,,,,,,,,,,,,,,,,,,,,,
B.White,00-0027477,yes,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,0,7,10,0,0,0,65,132,,,,,,,
B.James,00-0027470,yes,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,22,0,2,0,35,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,0,1,0,1,2,26,26,4,8,3,1,1,9,56,,,,,,,
J.James,00-0027467,yes,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0,2,2,0,0,0,21,18,11,12,0,0,0,0,32
A.Caldwell,00-0026237,no,CIN,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,1,3,0,0,0,3,8,,,,,,,
J.Simpson,00-0026186,no,CIN,WR,,,,,,,,,,,,,,,,,,,,,1,1,0,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15,,,,,,,,,0,,0,0,1,0,1,0,18,17,6,6,1,0,0,7,68,,,,,,,
M.White,00-0025501,no,CIN,,0,0,,,,0,,,,,2,,,0,,,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Muckelroy,00-0027731,no,CIN,,0,0,,,,0,,,,,,,1,1,-4,,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Johnson,00-0024356,no,CIN,,0,0,,,,0,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Vinatieri,00-0016919,yes,IND,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,59,,,36,,,,6,,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Hall,00-0027559,yes,IND,,0,0,,,,0,,,,,,,,0,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Mathews,00-0027829,yes,IND,DE,2,0,,,,0,,,,,,,1,1,-8,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.King,00-0026548,yes,IND,,0,0,,,,0,,,,,,,,0,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Chick,00-0024058,yes,IND,,3,0,,,,0,,,,,1,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O.Hudson,00-0027751,no,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Miles,00-0027244,no,CIN,,0,0,,,,0,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Palmer,00-0025592,no,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,10,64,4,60,,0,,,2,0,0,,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Jones,00-0023456,no,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
T.Brandstater,00-0027121,yes,IND,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,-2,1,1,-2,,,,,,,,,,,,,,,,,,,,,,,,18,10,129,8,117,,0,3,-13,3,1,1,,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0
P.Sims,00-0026217,no,CIN,DT,0,0,,,,0,,,,,,,2,2,-9,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Snow,00-0019188,yes,IND,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Hill,00-0026809,no,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
G.Sharpe,00-0026420,yes,IND,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Johnson,00-0025913,no,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,1,1,0,0,0,4,6,8,19,0,0,0,0,45
J.Tronzo,00-0027246,no,CIN,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
A.Patrick,00-0026380,yes,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,8,11,0,0,0,0,33
C.McDonald,00-0026964,no,CIN,DT,0,0,,,,0,,,,,,,,0,,,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I.Sowells,00-0024327,no,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Gorrer,00-0026837,yes,IND,,0,0,,,,0,,,,,,,,0,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Briscoe,00-0027789,no,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,50,1,2,1,0,0,20,50,,,,,,,
V.Rey,00-0027245,no,CIN,OLB,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Hodge,00-0024282,no,CIN,,1,0,,,,0,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Brown,00-0027260,yes,NYG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,30,0,2,0,45,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,0,1,0,1,1,,,,3,,,,,,,,,,,,
S.Gostkowski,00-0024333,no,NE,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,46,,,46,1,,4,3,2,2,0,2,0,2,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Brown,00-0027232,no,NE,FS,1,0,,,,0,,,,,,,,0,,,5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Bradshaw,00-0025637,yes,NYG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0,1,1,0,0,0,20,17,4,11,0,0,0,0,26
J.Wilhite,00-0026269,no,NE,,0,0,,,,0,,,,,,,,0,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Butler,00-0027017,no,NE,CB,1,0,,,,0,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G.Warren,00-0020524,no,NE,,1,0,,,,0,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Sanders,00-0023567,no,NE,,1,0,,,,0,,,,,,,,0,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.Chung,00-0027010,no,NE,SS,0,0,,,,0,,,,,,,,0,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Boss,00-0025540,yes,NYG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,13,2,3,1,0,0,15,35,,,,,,,
E.Manning,00-0022803,yes,NYG,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,7,45,2,43,,0,,,1,0,0,,91,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
